episode,reward,avg_team_return,success,noise_sigma,ep_avg_critic_loss,ep_avg_actor_loss,buffer_size,steps,collisions,waypoints_visited,greedy_reward,greedy_success,greedy_waypoints_visited
4631,1267.9588683247566,1267.9588683247566,1,0.03,0.001152983448264422,-7.240487694740295,100607,18,0,10,nan,,
4632,1265.9917868971825,1265.9917868971825,1,0.03,0.0013195744541008025,-6.972272455692291,100627,20,0,10,nan,,
4633,1266.016666650772,1266.016666650772,1,0.03,0.001269833161495626,-6.858689546585083,100647,20,0,10,nan,,
4634,1266.0230322480202,1266.0230322480202,1,0.03,0.0013046019768808037,-7.121184527873993,100667,20,0,10,nan,,
4635,1265.9915920495987,1265.9915920495987,1,0.03,0.0011489970231195912,-7.077507019042969,100687,20,0,10,nan,,
4636,1227.3000962734222,1227.3000962734222,1,0.03,0.0011600249684609782,-7.069102485974629,100711,24,0,10,nan,,
4637,1266.8333643078804,1266.8333643078804,1,0.03,0.0011210336786461994,-7.088434517383575,100730,19,0,10,nan,,
4638,1265.9672276973724,1265.9672276973724,1,0.03,0.001101031037978828,-7.097584009170532,100750,20,0,10,nan,,
4639,1264.5033495426178,1264.5033495426178,1,0.03,0.0013687684026081116,-6.800940573215485,100769,19,0,10,nan,,
4640,1254.8773611783981,1254.8773611783981,1,0.03,0.0013073145179077982,-7.121025284131368,100790,21,2,10,nan,,
4641,1262.6121801137924,1262.6121801137924,1,0.03,0.001264179340796545,-7.124641716480255,100811,21,0,10,nan,,
4642,1264.360842347145,1264.360842347145,1,0.03,0.0012265041063074023,-6.859726587931315,100830,19,0,10,nan,,
4643,1266.8716787695885,1266.8716787695885,1,0.03,0.0012798939482308925,-7.052709698677063,100849,19,0,10,nan,,
4644,1266.8616861701012,1266.8616861701012,1,0.03,0.001274548762012273,-7.0662009716033936,100868,19,0,10,nan,,
4645,1234.1563913822174,1234.1563913822174,1,0.03,0.0011683618125971408,-7.093828022480011,100890,22,0,10,nan,,
4646,1237.3138798475266,1237.3138798475266,1,0.03,0.0012298198635107838,-7.174918174743652,100914,24,2,10,nan,,
4647,1266.8751288056374,1266.8751288056374,1,0.03,0.0011565582506591454,-6.994154771169026,100933,19,0,10,nan,,
4648,1262.6622827649117,1262.6622827649117,1,0.03,0.0011140937131131068,-7.0534656047821045,100954,21,0,10,nan,,
4649,1267.9063798189163,1267.9063798189163,1,0.03,0.0012153991672676056,-7.003280679384868,100972,18,0,10,nan,,
4650,1267.9030069708824,1267.9030069708824,1,0.03,0.0012501557284849696,-7.175753831863403,100990,18,0,10,nan,,
4651,1257.6469765901566,1257.6469765901566,1,0.03,0.0012838798167649657,-7.159300208091736,101011,21,0,10,nan,,
4652,1265.978139936924,1265.978139936924,1,0.03,0.0012487419066019357,-6.941782116889954,101031,20,0,10,nan,,
4653,1266.8636578321457,1266.8636578321457,1,0.03,0.0011811025760835037,-6.983780324459076,101050,19,0,10,nan,,
4654,1264.8963072896004,1264.8963072896004,1,0.03,0.0013513445446733385,-6.91948127746582,101071,21,0,10,nan,,
4655,1263.5683307051659,1263.5683307051659,1,0.03,0.0014403895940631628,-6.966137230396271,101091,20,0,10,nan,,
4656,1266.8684787750244,1266.8684787750244,1,0.03,0.0013562132982769981,-7.132031520207723,101110,19,0,10,nan,,
4657,1265.569776892662,1265.569776892662,1,0.03,0.001303375413408503,-7.190895259380341,101128,18,0,10,nan,,
4658,1266.0809780359268,1266.0809780359268,1,0.03,0.0014145385823212564,-7.085985819498698,101148,20,0,10,nan,,
4659,1266.0553352236748,1266.0553352236748,1,0.03,0.0012173207534942776,-6.999814808368683,101168,20,0,10,nan,,
4660,1254.1385828852654,1254.1385828852654,1,0.03,0.0012829489773139358,-6.997711658477783,101190,22,2,10,nan,,
4661,1261.9309524297714,1261.9309524297714,1,0.03,0.0013480997673468663,-7.264604866504669,101209,19,0,10,nan,,
4662,1260.0387544631958,1260.0387544631958,1,0.03,0.0013609799556434155,-7.142096400260925,101230,21,0,10,nan,,
4663,1266.0279811024666,1266.0279811024666,1,0.03,0.0011664003337500616,-6.851508259773254,101250,20,0,10,nan,,
4664,1265.9856189489365,1265.9856189489365,1,0.03,0.0011033168848371133,-7.000942349433899,101270,20,0,10,nan,,
4665,1267.9498150348663,1267.9498150348663,1,0.03,0.0011831160663859919,-7.1747448444366455,101288,18,0,10,nan,,
4666,1266.0238499641418,1266.0238499641418,1,0.03,0.0013213401776738464,-6.940755287806193,101308,20,0,10,nan,,
4667,1266.8597938418388,1266.8597938418388,1,0.03,0.0011493030142446514,-7.057638108730316,101327,19,0,10,nan,,
4668,1266.9198840260506,1266.9198840260506,1,0.03,0.001138917077332735,-6.919372975826263,101346,19,0,10,nan,,
4669,1265.9731053709984,1265.9731053709984,1,0.03,0.001293401443399489,-7.045438925425212,101366,20,0,10,nan,,
4670,1264.679764032364,1264.679764032364,1,0.03,0.001124612960848026,-7.1124587059021,101385,19,0,10,nan,,
4671,1266.0048648118973,1266.0048648118973,1,0.03,0.0010374070785474031,-7.050552447636922,101405,20,0,10,nan,,
4672,1267.945695221424,1267.945695221424,1,0.03,0.00114677429155563,-7.022341191768646,101423,18,0,10,nan,,
4673,1265.9091054797173,1265.9091054797173,1,0.03,0.001171379955485463,-7.297950983047485,101443,20,0,10,nan,,
4674,1264.9253487586975,1264.9253487586975,1,0.03,0.0012893144885310903,-6.887706716855367,101464,21,0,10,nan,,
4675,1267.9296128749847,1267.9296128749847,1,0.03,0.0013640656325151213,-6.92962372303009,101482,18,0,10,nan,,
4676,1266.0527968406677,1266.0527968406677,1,0.03,0.0013090554799418896,-7.085199157396953,101502,20,0,10,nan,,
4677,1266.0353273749352,1266.0353273749352,1,0.03,0.0013399193150689826,-7.05566942691803,101522,20,0,10,nan,,
4678,1264.4386498332024,1264.4386498332024,1,0.03,0.0012179654295323417,-7.19187851746877,101541,19,0,10,nan,,
4679,1267.9819307923317,1267.9819307923317,1,0.03,0.00119943148092716,-7.27485990524292,101559,18,0,10,nan,,
4680,1264.4812579751015,1264.4812579751015,1,0.03,0.001282280299346894,-7.285959422588348,101578,19,0,10,nan,,
4681,1268.084308385849,1268.084308385849,1,0.03,0.0012174238858278842,-7.268151601155599,101596,18,0,10,nan,,
4682,1249.1902942061424,1249.1902942061424,1,0.03,0.0014106949092820287,-6.986520051956177,101618,22,2,10,nan,,
4683,1250.4782161712646,1250.4782161712646,1,0.03,0.0012096067250240595,-7.177923321723938,101636,18,0,10,nan,,
4684,1266.8582071065903,1266.8582071065903,1,0.03,0.0013484655937645584,-6.917745053768158,101655,19,0,10,nan,,
4685,1266.8785713911057,1266.8785713911057,1,0.03,0.0015209791716188192,-7.072889864444733,101674,19,0,10,nan,,
4686,1268.9390324354172,1268.9390324354172,1,0.03,0.0011564799679035787,-6.866882562637329,101691,17,0,10,nan,,
4687,1267.9360144138336,1267.9360144138336,1,0.03,0.0013291791314259172,-6.966418107350667,101709,18,0,10,nan,,
4688,1266.824442088604,1266.824442088604,1,0.03,0.0013739566085860134,-7.018617331981659,101728,19,0,10,nan,,
4689,1263.583526790142,1263.583526790142,1,0.03,0.0011738322966266424,-7.053671479225159,101748,20,0,10,nan,,
4690,1266.0819038748741,1266.0819038748741,1,0.03,0.001116732240188867,-7.155993819236755,101768,20,0,10,nan,,
4691,1257.954032421112,1257.954032421112,1,0.03,0.0012173879003967158,-7.276757001876831,101786,18,2,10,nan,,
4692,1265.9853367209435,1265.9853367209435,1,0.03,0.0012572282605106011,-7.076853076616923,101806,20,0,10,nan,,
4693,1264.918081521988,1264.918081521988,1,0.03,0.0012406083842506632,-6.953560411930084,101827,21,0,10,nan,,
4694,1265.9766448140144,1265.9766448140144,1,0.03,0.0011936824565054848,-7.065990845362346,101847,20,0,10,nan,,
4695,1257.9485664963722,1257.9485664963722,1,0.03,0.001179057452827692,-7.185775101184845,101865,18,2,10,nan,,
4696,1265.9674623012543,1265.9674623012543,1,0.03,0.0012301355600357056,-7.251932183901469,101885,20,0,10,nan,,
4697,1260.1168092489243,1260.1168092489243,1,0.03,0.0011158998793689534,-7.010132253170013,101906,21,0,10,nan,,
4698,1254.0755515098572,1254.0755515098572,1,0.03,0.0011470485236107681,-7.119135141372681,101928,22,0,10,nan,,
4699,1266.0454457998276,1266.0454457998276,1,0.03,0.0012216498551424592,-6.996989130973816,101948,20,0,10,nan,,
4700,1255.178217113018,1255.178217113018,1,0.03,0.0011410542560042814,-6.996996819972992,101969,21,0,10,nan,,
4701,1267.9439714550972,1267.9439714550972,1,0.03,0.0011666273276205175,-7.229768097400665,101987,18,0,10,nan,,
4702,1261.1325824260712,1261.1325824260712,1,0.03,0.001141159125836566,-6.829154014587402,102007,20,0,10,nan,,
4703,1246.2897730469704,1246.2897730469704,1,0.03,0.00116959230217617,-7.056940138339996,102027,20,0,10,nan,,
4704,1265.1134929656982,1265.1134929656982,1,0.03,0.0011906488216482103,-7.197674036026001,102048,21,0,10,nan,,
4705,1261.9474964737892,1261.9474964737892,1,0.03,0.0011830680923594628,-7.015848636627197,102067,19,0,10,nan,,
4706,1264.393246114254,1264.393246114254,1,0.03,0.0012440544494893401,-6.926239808400472,102086,19,0,10,nan,,
4707,1265.9446459412575,1265.9446459412575,1,0.03,0.0011667672108160332,-7.16364312171936,102106,20,0,10,nan,,
4708,1266.8431380987167,1266.8431380987167,1,0.03,0.0012503678153734654,-6.974364956219991,102125,19,0,10,nan,,
4709,1266.887339770794,1266.887339770794,1,0.03,0.001186977614997886,-7.257840573787689,102144,19,0,10,nan,,
4710,1265.974984049797,1265.974984049797,1,0.03,0.0012006047734757885,-7.063899238904317,102164,20,0,10,nan,,
4711,1263.57252317667,1263.57252317667,1,0.03,0.00115750914264936,-7.279996335506439,102184,20,0,10,nan,,
4712,1262.6023060679436,1262.6023060679436,1,0.03,0.001096434611827135,-7.205346783002217,102205,21,0,10,nan,,
4713,1266.8528057932854,1266.8528057932854,1,0.03,0.0012249322258867323,-7.196772754192352,102224,19,0,10,nan,,
4714,1267.9681177139282,1267.9681177139282,1,0.03,0.0011123415424663108,-6.891393661499023,102242,18,0,10,nan,,
4715,1267.9535453915596,1267.9535453915596,1,0.03,0.0011231313197640701,-7.088758627573649,102260,18,0,10,nan,,
4716,1267.9478657245636,1267.9478657245636,1,0.03,0.0010930272801488172,-7.351735949516296,102278,18,0,10,nan,,
4717,1266.0251194238663,1266.0251194238663,1,0.03,0.0011689338367432355,-7.104166507720947,102298,20,0,10,nan,,
4718,1260.0896921753883,1260.0896921753883,1,0.03,0.0011095824593212456,-7.062209963798523,102319,21,0,10,nan,,
4719,1260.05598372221,1260.05598372221,1,0.03,0.0014007794088684022,-7.165660699208577,102340,21,0,10,nan,,
4720,1266.0120069980621,1266.0120069980621,1,0.03,0.001135168070322834,-7.17466002702713,102360,20,0,10,nan,,
4721,1256.053355038166,1256.053355038166,1,0.03,0.0011854690324980765,-7.030349214871724,102380,20,0,10,nan,,
4722,1267.9560928344727,1267.9560928344727,1,0.03,0.0012706693378277123,-6.991773426532745,102398,18,0,10,nan,,
4723,1266.0326074957848,1266.0326074957848,1,0.03,0.001223364262841642,-6.9826255440711975,102418,20,0,10,nan,,
4724,1267.9464794397354,1267.9464794397354,1,0.03,0.001295521855354309,-7.111266414324443,102436,18,0,10,nan,,
4725,1267.936988055706,1267.936988055706,1,0.03,0.0012505953309300821,-7.156158268451691,102454,18,0,10,nan,,
4726,1265.8736553192139,1265.8736553192139,1,0.03,0.0013962610100861639,-7.068146347999573,102474,20,0,10,nan,,
4727,1255.0840870141983,1255.0840870141983,1,0.03,0.0012290257494896651,-6.926339864730835,102495,21,0,10,nan,,
4728,1264.3952767252922,1264.3952767252922,1,0.03,0.0011268441885476932,-7.037367880344391,102514,19,0,10,nan,,
4729,1266.013057231903,1266.013057231903,1,0.03,0.0011320571735268458,-7.139718174934387,102534,20,0,10,nan,,
4730,1267.9532598257065,1267.9532598257065,1,0.03,0.0012694694858510047,-7.223296165466309,102552,18,0,10,nan,,
4731,1266.8879379034042,1266.8879379034042,1,0.03,0.00119336214629584,-6.955682218074799,102571,19,0,10,nan,,
4732,1265.467501103878,1265.467501103878,1,0.03,0.0012578525696881116,-7.227032462755839,102589,18,0,10,nan,,
4733,1267.9800448417664,1267.9800448417664,1,0.03,0.001122899502661312,-7.123094737529755,102607,18,0,10,nan,,
4734,1267.9597814679146,1267.9597814679146,1,0.03,0.001125860438332893,-7.120647072792053,102625,18,0,10,nan,,
4735,1267.969971716404,1267.969971716404,1,0.03,0.0012676470396399964,-7.11227560043335,102643,18,0,10,nan,,
4736,1257.9599061608315,1257.9599061608315,1,0.03,0.00135520986514166,-7.067139744758606,102661,18,2,10,nan,,
4737,1267.94726395607,1267.94726395607,1,0.03,0.0013052655849605799,-7.178455710411072,102679,18,0,10,nan,,
4738,1266.1141768693924,1266.1141768693924,1,0.03,0.0012211355846375228,-6.988821029663086,102699,20,0,10,nan,,
4739,1256.8589429855347,1256.8589429855347,1,0.03,0.0012466082436731086,-7.245448390642802,102718,19,0,10,nan,,
4740,1267.9262228012085,1267.9262228012085,1,0.03,0.0011520354775711894,-7.192237973213196,102736,18,0,10,nan,,
4741,1266.867353618145,1266.867353618145,1,0.03,0.0010854918327822816,-7.154907703399658,102755,19,0,10,nan,,
4742,1266.8453976511955,1266.8453976511955,1,0.03,0.0012569646700285376,-6.929482738176982,102774,19,0,10,nan,,
4743,1265.991347014904,1265.991347014904,1,0.03,0.0013021228223806247,-7.034034788608551,102794,20,0,10,nan,,
4744,1266.874706864357,1266.874706864357,1,0.03,0.0011400418617995456,-7.240436673164368,102813,19,0,10,nan,,
4745,1266.8367040157318,1266.8367040157318,1,0.03,0.0012482636200729757,-7.025105834007263,102832,19,0,10,nan,,
4746,1231.5996604561806,1231.5996604561806,1,0.03,0.001244965841760859,-7.118494073549907,102854,22,6,10,nan,,
4747,1260.105882525444,1260.105882525444,1,0.03,0.001019361536600627,-6.951312839984894,102875,21,0,10,nan,,
4748,1267.961242377758,1267.961242377758,1,0.03,0.0011745921830879525,-7.092243989308675,102893,18,0,10,nan,,
4749,1266.857076048851,1266.857076048851,1,0.03,0.0009778092353371903,-7.213332533836365,102912,19,0,10,nan,,
4750,1266.861003279686,1266.861003279686,1,0.03,0.001249482902494492,-7.088757872581482,102931,19,0,10,1266.0245261788368,1,10
4751,1266.8761559724808,1266.8761559724808,1,0.03,0.0011265494307735936,-7.067174553871155,102950,19,0,10,nan,,
4752,1269.0612332820892,1269.0612332820892,1,0.03,0.0010952183438348584,-6.782031238079071,102967,17,0,10,nan,,
4753,1267.9448155164719,1267.9448155164719,1,0.03,0.0014376905921380967,-7.04701155424118,102985,18,0,10,nan,,
4754,1264.418481528759,1264.418481528759,1,0.03,0.001150366198271513,-7.017678419748942,103004,19,0,10,nan,,
4755,1266.8625937700272,1266.8625937700272,1,0.03,0.0012084915542800445,-7.054322421550751,103023,19,0,10,nan,,
4756,1263.5476079583168,1263.5476079583168,1,0.03,0.0012027853925246745,-7.089009702205658,103043,20,0,10,nan,,
4757,1261.2223720550537,1261.2223720550537,1,0.03,0.0012253436638275162,-7.105573256810506,103063,20,0,10,nan,,
4758,1267.9373992085457,1267.9373992085457,1,0.03,0.0011545421875780448,-7.180860698223114,103081,18,0,10,nan,,
4759,1267.952806532383,1267.952806532383,1,0.03,0.0012843946060456801,-7.1497544050216675,103099,18,0,10,nan,,
4760,1264.8983978033066,1264.8983978033066,1,0.03,0.0012334606556881529,-7.114867051442464,103120,21,0,10,nan,,
4761,1234.0652496814728,1234.0652496814728,1,0.03,0.0010829637234564871,-7.112240632375081,103142,22,0,10,nan,,
4762,1266.8615845441818,1266.8615845441818,1,0.03,0.0011827059905044734,-7.232620477676392,103161,19,0,10,nan,,
4763,1266.8844674825668,1266.8844674825668,1,0.03,0.0011060895514674485,-6.933516621589661,103180,19,0,10,nan,,
4764,1267.9004277586937,1267.9004277586937,1,0.03,0.001193103293189779,-7.112171232700348,103198,18,0,10,nan,,
4765,1267.8975207209587,1267.8975207209587,1,0.03,0.0012023239047266542,-7.291662573814392,103216,18,0,10,nan,,
4766,1248.081752717495,1248.081752717495,1,0.03,0.0011023484810721129,-7.293947219848633,103239,23,3,10,nan,,
4767,1267.9264068603516,1267.9264068603516,1,0.03,0.0011445779877249152,-7.167913019657135,103257,18,0,10,nan,,
4768,1266.0787546038628,1266.0787546038628,1,0.03,0.0011068432155298068,-6.953561345736186,103277,20,0,10,nan,,
4769,1267.8983972668648,1267.8983972668648,1,0.03,0.0010765812367026228,-7.1047433614730835,103295,18,0,10,nan,,
4770,1267.9269068837166,1267.9269068837166,1,0.03,0.001052776791038923,-6.733518123626709,103313,18,0,10,nan,,
4771,1263.5106280446053,1263.5106280446053,1,0.03,0.0010354403377277777,-6.9587563673655195,103333,20,0,10,nan,,
4772,1254.019409418106,1254.019409418106,1,0.03,0.0013391506858170033,-6.881811797618866,103355,22,2,10,nan,,
4773,1263.6309203505516,1263.6309203505516,1,0.03,0.0011939081305172294,-7.20870824654897,103375,20,0,10,nan,,
4774,1266.0389204621315,1266.0389204621315,1,0.03,0.0011523586115799844,-6.883235991001129,103395,20,0,10,nan,,
4775,1266.049015700817,1266.049015700817,1,0.03,0.001162318279966712,-7.177878022193909,103415,20,0,10,nan,,
4776,1265.1094407439232,1265.1094407439232,1,0.03,0.0011765962238617551,-7.150670568148295,103436,21,0,10,nan,,
4777,1267.9871689677238,1267.9871689677238,1,0.03,0.0011720008260454051,-7.353377878665924,103454,18,0,10,nan,,
4778,1268.9490237236023,1268.9490237236023,1,0.03,0.001300946416449733,-7.214221119880676,103471,17,0,10,nan,,
4779,1265.350233912468,1265.350233912468,1,0.03,0.0013576031371485442,-7.054496467113495,103489,18,0,10,nan,,
4780,1267.9380876421928,1267.9380876421928,1,0.03,0.0011127685611427296,-7.009287059307098,103507,18,0,10,nan,,
4781,1258.5376183390617,1258.5376183390617,1,0.03,0.0012693399155978113,-7.013298273086548,103527,20,0,10,nan,,
4782,1229.069716989994,1229.069716989994,1,0.03,0.001213896794070024,-7.0439737637837725,103549,22,6,10,nan,,
4783,1266.8523193001747,1266.8523193001747,1,0.03,0.0011697434994857759,-7.054090142250061,103568,19,0,10,nan,,
4784,1262.4371715188026,1262.4371715188026,1,0.03,0.0010713363124523311,-7.007876873016357,103589,21,0,10,nan,,
4785,1262.0826263427734,1262.0826263427734,1,0.03,0.0012492952053435146,-6.841285228729248,103608,19,0,10,nan,,
4786,1248.654386997223,1248.654386997223,1,0.03,0.0012190708657726645,-7.09513243039449,103628,20,0,10,nan,,
4787,1267.9465737342834,1267.9465737342834,1,0.03,0.001178159778646659,-7.149976849555969,103646,18,0,10,nan,,
4788,1268.9224565029144,1268.9224565029144,1,0.03,0.0011144265045004431,-7.321573495864868,103663,17,0,10,nan,,
4789,1262.6142123937607,1262.6142123937607,1,0.03,0.0012685082377477859,-7.1183052857716875,103684,21,0,10,nan,,
4790,1267.9525460600853,1267.9525460600853,1,0.03,0.001241856221895432,-7.164755403995514,103702,18,0,10,nan,,
4791,1267.956904888153,1267.956904888153,1,0.03,0.0011712153325788676,-6.766687214374542,103720,18,0,10,nan,,
4792,1267.9516436457634,1267.9516436457634,1,0.03,0.0011313106660963967,-7.00895881652832,103738,18,0,10,nan,,
4793,1269.7184433937073,1269.7184433937073,1,0.03,0.0010910437085840385,-7.1021775007247925,103754,16,0,10,nan,,
4794,1258.8312954306602,1258.8312954306602,1,0.03,0.001267550847842358,-6.923589825630188,103771,17,0,10,nan,,
4795,1267.9611974954605,1267.9611974954605,1,0.03,0.0011541662010131405,-7.065496404965718,103789,18,0,10,nan,,
4796,1266.0438870191574,1266.0438870191574,1,0.03,0.0011594958079513163,-7.022679030895233,103809,20,0,10,nan,,
4797,1258.5062641501427,1258.5062641501427,1,0.03,0.001153997320216149,-7.106080015500386,103829,20,0,10,nan,,
4798,1266.8872923254967,1266.8872923254967,1,0.03,0.0010691884788684547,-7.154104113578796,103848,19,0,10,nan,,
4799,1264.5570921897888,1264.5570921897888,1,0.03,0.0010973369280691259,-7.1683056354522705,103867,19,0,10,nan,,
4800,1267.8989149928093,1267.8989149928093,1,0.03,0.0011224275338463485,-7.145364801088969,103885,18,0,10,nan,,
4801,1267.9478673934937,1267.9478673934937,1,0.03,0.0011561695719137788,-7.305798232555389,103903,18,0,10,nan,,
4802,1267.9615114927292,1267.9615114927292,1,0.03,0.0011495654587633907,-7.149347364902496,103921,18,0,10,nan,,
4803,1267.9656771421432,1267.9656771421432,1,0.03,0.0009622065517760348,-6.9139174818992615,103939,18,0,10,nan,,
